Symbol,Price,Change_%,High,Low,Open,Previous_Close,Volume,Average_Volume,RVOL,Yahoo_Close,Dollar_Volume
KD,11.97,-0.8285,12.48,11.875,12.36,12.07,1919300.0,4472208.0,0.43,11.970000267028809,22974021.0
KEP,12.39,3.682,12.495,12.205,12.28,11.95,986200.0,1104752.0,0.89,12.390000343322754,12219018.0
KEX,143.75,0.7852,144.6599,141.915,143.04,142.63,510800.0,632136.0,0.81,143.75,73427500.0
KEY,23.3,0.8658,23.445,23.19,23.28,23.1,11117300.0,11472446.0,0.97,23.299999237060547,259033090.0
KEYS,322.05,-0.0372,324.045,318.1,320.42,322.17,937100.0,1655338.0,0.57,322.04998779296875,301793055.0
KF,68.02,-1.2342,68.94,67.72,68.68,68.87,24400.0,23684.0,1.03,68.0199966430664,1659688.0
KFRC,54.63,3.2508,54.73,53.2701,54.04,52.91,234800.0,208130.0,1.13,54.630001068115234,12827124.0
KFY,73.14,1.7529,73.3575,72.32,73.0,71.88,333600.0,562582.0,0.59,73.13999938964844,24399504.0
KGC,24.14,-0.2479,24.24,23.73,23.96,24.2,7749400.0,8531020.0,0.91,24.139999389648438,187070516.0
KGS,67.84,0.9824,67.93,66.17,66.81,67.18,1219500.0,2096178.0,0.58,67.83999633789062,82730880.0
KIM,24.88,-0.2006,25.13,24.7,25.13,24.93,3450000.0,5011486.0,0.69,24.8799991607666,85836000.0
KKR,96.94,0.696,99.22,96.9,98.0,96.27,2839200.0,4699668.0,0.6,96.94000244140625,275232048.0
KLC,5.04,-0.198,5.11,5.035,5.11,5.05,328300.0,955692.0,0.34,5.039999961853027,1654632.0
KMI,32.12,-0.8642,32.485,31.765,32.37,32.4,5991200.0,10130750.0,0.59,32.119998931884766,192437343.99999997
KMT,33.6,1.3881,33.74,32.76,32.92,33.14,972000.0,1373512.0,0.71,33.599998474121094,32659200.0
KN,37.05,-0.5102,37.5799,36.66,36.68,37.24,866700.0,1126402.0,0.77,37.04999923706055,32111234.999999996
KNF,81.09,3.55,82.21,78.08,78.08,78.31,396600.0,588004.0,0.67,81.08999633789062,32160294.0
KNSL,340.57,0.5877,344.9581,337.3601,340.7,338.58,173000.0,332988.0,0.52,340.57000732421875,58918610.0
KNTK,48.32,0.0829,48.465,47.44,48.3,48.28,495100.0,1074590.0,0.46,48.31999969482422,23923232.0
KO,83.49,1.0408,83.735,82.406,82.73,82.63,10693500.0,17445822.0,0.61,83.48999786376953,892800315.0
KOP,47.56,2.082,48.12,46.49,46.93,46.59,115600.0,187408.0,0.62,47.560001373291016,5497936.0
KORE,9.25,0.0,9.25,9.24,9.25,9.25,21000.0,47454.0,0.44,9.25,194250.0
KR,60.54,1.136,61.28,60.25,60.43,59.86,10399300.0,7796840.0,1.33,60.540000915527344,629573622.0
KRC,38.4,0.3922,38.7299,37.83,38.57,38.25,608600.0,1571090.0,0.39,38.400001525878906,23370240.0
KREF,7.36,1.7981,7.39,7.235,7.28,7.23,711100.0,1094314.0,0.65,7.360000133514404,5233696.0
KRG,28.28,0.3549,28.32,28.04,28.32,28.18,1316200.0,2269704.0,0.58,28.280000686645508,37222136.0
KRMN,50.01,-0.0799,50.655,49.02,50.52,50.05,1173800.0,3131348.0,0.37,50.0099983215332,58701738.0
KRO,5.89,-0.1695,5.98,5.85,5.89,5.9,184500.0,290700.0,0.63,5.889999866485596,1086705.0
KSS,16.8,3.0043,17.095,16.25,16.52,16.31,2757100.0,5341636.0,0.52,16.799999237060547,46319280.0
KT,17.95,-3.9079,18.66,17.77,18.66,18.68,1827200.0,1640958.0,1.11,17.950000762939453,32798240.0
KTB,85.66,1.7823,86.36,84.17,84.57,84.16,439100.0,890136.0,0.49,85.66000366210938,37613306.0
KULR,3.22,-1.8293,3.4,3.1779,3.36,3.28,852700.0,2585240.0,0.33,3.2200000286102295,2745694.0
KVUE,19.48,1.5641,19.62,19.165,19.25,19.18,9451500.0,20557300.0,0.46,19.479999542236328,184115220.0
KVYO,16.91,-1.4569,17.815,16.75,17.58,17.16,5190600.0,7263918.0,0.71,16.90999984741211,87773046.0
KWR,148.17,0.5975,152.11,145.93,145.93,147.29,174700.0,170820.0,1.02,148.1699981689453,25885298.999999996
KWY,9.96,-0.3003,10.05,9.815,9.91,9.99,58400.0,68528.0,0.85,9.960000038146973,581664.0
L,114.99,-0.1389,116.08,114.44,115.19,115.15,555500.0,925246.0,0.6,114.98999786376953,63876945.0
LAD,313.74,0.5641,322.415,312.35,315.0,311.98,158400.0,300636.0,0.53,313.739990234375,49696416.0
LADR,9.85,1.5464,9.9,9.73,9.76,9.7,728000.0,873166.0,0.83,9.850000381469727,7170800.0
LAW,3.86,-2.0305,4.0,3.805,3.96,3.94,191800.0,367454.0,0.52,3.859999895095825,740348.0
LAZ,41.41,-0.6954,42.47,41.26,41.87,41.7,1523700.0,2170790.0,0.7,41.40999984741211,63096416.99999999
LBRT,24.49,1.1983,24.535,23.94,24.29,24.2,1696200.0,3618498.0,0.47,24.489999771118164,41539938.0
LCLN,22.03,-0.2716,22.07,21.635,22.0,22.09,182800.0,696065.0,0.26,22.030000686645508,4027084.0
LCTX,1.28,-0.7752,1.3,1.25,1.29,1.29,738800.0,1656508.0,0.45,1.2799999713897705,945664.0
LDI,1.12,-1.7544,1.1472,1.09,1.13,1.14,1692800.0,1931962.0,0.88,1.1200000047683716,1895936.0000000002
LDOS,107.02,0.3752,109.0,105.29,108.94,106.62,1068000.0,1663968.0,0.64,107.0199966430664,114297360.0
LEA,136.14,1.024,137.575,135.255,135.59,134.76,358300.0,649598.0,0.55,136.13999938964844,48778961.99999999
LEG,10.94,-1.9713,11.315,10.93,11.19,11.16,2401400.0,2895908.0,0.83,10.9399995803833,26271316.0
LEN,84.27,-0.0948,86.01,84.19,84.35,84.35,2153300.0,2739290.0,0.79,84.2699966430664,181458591.0
LEO,6.39,-0.312,6.42,6.355,6.42,6.41,189600.0,229658.0,0.83,6.389999866485596,1211544.0
LEU,171.05,-1.4462,177.315,170.2,175.9,173.56,638900.0,873604.0,0.73,171.0500030517578,109283845.0
LEVI,24.31,1.9715,24.69,22.76,23.62,23.84,5508700.0,2966996.0,1.86,24.309999465942383,133916497.0
LFT,0.9441,1.6254,0.9474,0.93,0.93,0.929,88800.0,267478.0,0.33,0.9399999976158142,83836.08
LGCY,11.71,0.3428,11.9,11.16,11.16,11.67,76400.0,58366.0,1.31,11.710000038146973,894644.0000000001
LGI,18.74,-0.4251,18.75,18.625,18.71,18.82,17600.0,36992.0,0.48,18.739999771118164,329824.0
LGL,6.9,-0.1447,6.93,6.891,6.891,6.91,2600.0,18550.0,0.14,6.900000095367432,17940.0
LH,276.81,-0.2954,280.85,276.0,278.0,277.63,433000.0,663172.0,0.65,276.80999755859375,119858730.0
LHX,290.77,0.3105,291.37,288.115,290.65,289.87,626500.0,1404184.0,0.45,290.7699890136719,182167405.0
LII,552.03,2.7033,555.93,539.065,540.55,537.5,264500.0,429862.0,0.62,552.030029296875,146011935.0
LLY,1188.58,-2.3312,1212.96,1178.32,1210.31,1216.95,2009100.0,3361308.0,0.6,1188.5799560546875,2387976078.0
LMND,70.51,0.2559,72.2,69.31,71.5,70.33,880800.0,1649076.0,0.53,70.51000213623047,62105208.00000001
LMT,523.22,0.957,523.9995,513.812,516.42,518.26,662200.0,1309274.0,0.51,523.219970703125,346476284.0
LNC,39.73,0.5823,39.94,39.44,39.44,39.5,1835900.0,1832226.0,1.0,39.72999954223633,72940307.0
LNG,258.64,-1.0142,264.95,254.22,263.01,261.29,1469700.0,2319578.0,0.63,258.6400146484375,380123208.0
LNN,113.82,2.3745,114.74,111.12,111.12,111.18,152500.0,196464.0,0.78,113.81999969482422,17357550.0
LOAR,73.09,0.0411,73.93,71.87,72.94,73.06,482000.0,835880.0,0.58,73.08999633789062,35229380.0
LOB,41.65,0.7986,41.73,41.13,41.2,41.32,200200.0,262302.0,0.76,41.650001525878906,8338330.0
LOCL,1.3,0.0,1.31,1.2801,1.29,1.3,3500.0,49638.0,0.07,1.2999999523162842,4550.0
LODE,4.34,2.6005,4.36,4.12,4.21,4.23,686100.0,1657650.0,0.41,4.340000152587891,2977674.0
LOW,211.63,-0.6432,214.82,211.41,213.12,213.0,2164200.0,2989886.0,0.72,211.6300048828125,458009646.0
LPG,40.05,3.6223,40.065,38.75,38.83,38.65,423500.0,716910.0,0.59,40.04999923706055,16961175.0
LPX,73.16,0.6051,74.7099,72.98,72.98,72.72,1215700.0,1195918.0,1.02,73.16000366210938,88940612.0
LRN,91.0,-0.0988,91.73,90.24,91.69,91.09,266400.0,809304.0,0.33,91.0,24242400.0
LSF,4.63,6.1927,4.69,4.35,4.35,4.36,17100.0,61724.0,0.28,4.630000114440918,79173.0
LTC,38.86,-0.7154,39.36,38.72,39.36,39.14,481300.0,497826.0,0.97,38.86000061035156,18703318.0
LTH,41.89,0.528,42.3,41.2,41.77,41.67,1562400.0,3252706.0,0.48,41.88999938964844,65448936.0
LTM,56.45,-1.0344,57.69,56.41,57.04,57.04,913900.0,839988.0,1.09,56.45000076293945,51589655.0
LUCK,7.3,1.9553,7.34,7.1191,7.15,7.16,42700.0,119878.0,0.36,7.300000190734863,311710.0
LUMN,6.73,-0.2963,6.855,6.66,6.72,6.75,6334000.0,14688488.0,0.43,6.730000019073486,42627820.0
LUV,48.43,-1.605,49.16,48.0,48.81,49.22,4913200.0,6554974.0,0.75,48.43000030517578,237946276.0
LVS,46.69,0.5167,47.115,46.3,46.88,46.45,3356800.0,4511664.0,0.74,46.689998626708984,156728992.0
LVWR,0.6955,-1.8626,0.74,0.6602,0.7,0.7087,497300.0,253442.0,1.96,0.6959999799728394,345872.15
LW,46.45,2.6746,46.48,45.025,45.67,45.24,896100.0,1505828.0,0.6,46.45000076293945,41623845.0
LXP,55.05,-0.0182,55.28,54.58,55.28,55.06,317400.0,456758.0,0.69,55.04999923706055,17472870.0
LXU,10.91,1.2999,10.989,10.685,10.82,10.77,412100.0,972340.0,0.42,10.90999984741211,4496011.0
LYV,179.79,-1.5281,183.33,179.02,183.32,182.58,1631300.0,2671912.0,0.61,179.7899932861328,293291427.0
LZB,39.18,-0.3307,39.96,39.15,39.33,39.31,332400.0,586050.0,0.57,39.18000030517578,13023432.0
M,22.64,-0.1764,22.91,22.32,22.81,22.68,4642100.0,6406740.0,0.72,22.639999389648438,105097144.0
MA,526.74,0.6766,528.94,519.65,527.26,523.2,1616900.0,3991650.0,0.41,526.739990234375,851685906.0
MAA,135.25,-0.5515,136.945,134.78,136.69,136.0,1391200.0,1016254.0,1.37,135.25,188159800.0
MAC,24.69,-0.9627,24.98,24.19,24.91,24.93,2868900.0,3787964.0,0.76,24.690000534057617,70833141.0
MAGN,12.9,2.381,12.99,12.52,12.52,12.6,250100.0,385500.0,0.65,12.899999618530273,3226290.0
MAIA,1.44,-1.3699,1.46,1.4,1.46,1.46,502000.0,764198.0,0.66,1.440000057220459,722880.0
MAIN,52.84,2.2644,53.2,51.8198,51.89,51.67,578300.0,720744.0,0.8,52.84000015258789,30557372.000000004
MAIR,36.61,2.234,37.155,35.5,35.91,35.81,1542700.0,1779064.0,0.87,36.61000061035156,56478247.0
MAN,38.71,3.3093,38.77,37.81,38.55,37.47,927800.0,1061534.0,0.87,38.709999084472656,35915138.0
MANE,119.6,-4.2511,125.04,117.0,124.47,124.91,340100.0,648848.0,0.52,119.5999984741211,40675960.0
MAS,77.84,1.5658,78.775,76.81,77.01,76.64,1584700.0,2511218.0,0.63,77.83999633789062,123353048.0
MATV,7.81,1.4286,7.83,7.6525,7.76,7.7,401900.0,500150.0,0.8,7.809999942779541,3138839.0
MATX,204.77,-0.6116,206.88,203.665,204.64,206.03,191500.0,278936.0,0.69,204.77000427246094,39213455.0
MAX,13.37,-0.6686,13.92,13.3,13.56,13.46,489900.0,718696.0,0.68,13.369999885559082,6549963.0
MBC,9.08,0.8889,9.355,8.98,9.0,9.0,1245400.0,3704478.0,0.34,9.079999923706055,11308232.0
MBI,6.38,-0.468,6.46,6.3,6.35,6.41,246100.0,362426.0,0.68,6.380000114440918,1570118.0
MC,63.75,-2.5229,66.335,63.01,66.25,65.4,1045600.0,962232.0,1.09,63.75,66657000.0
MCB,97.53,-0.3576,99.0,96.6,97.49,97.88,180000.0,129220.0,1.39,97.52999877929688,17555400.0
MCD,274.6,-0.6836,278.4,272.495,278.21,276.49,2978900.0,4569478.0,0.65,274.6000061035156,818005940.0000001
MCI,17.42,0.4035,17.437,17.27,17.27,17.35,8400.0,37826.0,0.22,17.420000076293945,146328.0
MCK,805.96,1.6587,806.49,791.18,793.22,792.81,491700.0,1249302.0,0.39,805.9600219726562,396290532.0
MCO,487.28,0.0534,496.095,483.81,491.49,487.02,510700.0,1030610.0,0.5,487.2799987792969,248853896.0
MCS,21.77,-1.0005,22.26,21.74,21.94,21.99,93200.0,219190.0,0.43,21.770000457763672,2028964.0
MCY,109.26,-0.4827,112.49,109.03,109.75,109.79,196000.0,285002.0,0.69,109.26000213623047,21414960.0
MD,26.27,-2.4146,26.9722,25.99,26.86,26.92,559600.0,865458.0,0.65,26.270000457763672,14700692.0
MDU,20.98,0.9625,21.2,20.74,20.74,20.78,965400.0,1797774.0,0.54,20.979999542236328,20254092.0
MDV,17.65,0.6845,17.675,17.5,17.56,17.53,33400.0,90390.0,0.37,17.649999618530273,589510.0
MEC,33.72,0.5967,34.18,32.317,33.42,33.52,216500.0,568746.0,0.38,33.720001220703125,7300380.0
MED,10.72,0.3745,10.8999,10.67,10.79,10.68,120800.0,234558.0,0.52,10.720000267028809,1294976.0
MEI,15.8,0.9585,15.835,14.98,15.52,15.65,690900.0,1061952.0,0.65,15.800000190734863,10916220.0
MET,91.65,0.5485,92.49,91.145,92.06,91.15,2016800.0,3619924.0,0.56,91.6500015258789,184839720.0
MFC,41.29,-0.482,41.74,41.29,41.66,41.49,775300.0,2150248.0,0.36,41.290000915527344,32012137.0
MG,16.27,-0.1228,16.4099,16.18,16.29,16.29,89800.0,210218.0,0.43,16.270000457763672,1461046.0
MGA,64.27,0.0467,64.965,63.81,64.42,64.24,1025700.0,1377380.0,0.74,64.2699966430664,65921738.99999999
MGF,2.86,0.3509,2.86,2.83,2.83,2.85,64100.0,111846.0,0.57,2.859999895095825,183326.0
MGLD,1.13,-1.7391,1.14,1.13,1.14,1.15,2200.0,21962.0,0.1,1.1299999952316284,2485.9999999999995
MGM,46.88,0.9475,47.63,46.7372,46.8,46.44,1620300.0,4919910.0,0.33,46.880001068115234,75959664.0
MGY,25.79,-0.3092,26.11,25.57,25.97,25.87,2235400.0,2707296.0,0.83,25.790000915527344,57650966.0
MH,9.82,-0.7078,10.19,9.81,10.15,9.89,393300.0,738648.0,0.53,9.819999694824219,3862206.0
MHD,11.85,-0.4202,11.94,11.82,11.94,11.9,178800.0,388440.0,0.46,11.850000381469727,2118780.0
MHF,7.1,0.2825,7.14,7.06,7.1,7.08,18800.0,63000.0,0.3,7.099999904632568,133480.0
MHH,7.71,0.6527,7.9899,7.57,7.77,7.66,10600.0,23998.0,0.44,7.710000038146973,81726.0
MHK,109.97,0.3467,112.63,108.92,108.92,109.59,486200.0,829540.0,0.59,109.97000122070312,53467414.0
MHO,147.32,0.3064,151.46,147.31,148.26,146.87,231500.0,243950.0,0.95,147.32000732421875,34104580.0
MIAX,42.83,-0.3722,44.4,42.225,43.69,42.99,975400.0,2079022.0,0.47,42.83000183105469,41776382.0
MIN,2.45,-0.8097,2.47,2.45,2.47,2.47,171200.0,190714.0,0.9,2.450000047683716,419440.00000000006
MIR,17.0,2.4714,17.09,16.51,16.56,16.59,3380400.0,4208604.0,0.8,17.0,57466800.0
MITQ,0.59,-1.2387,0.598199,0.5708,0.5798,0.5974,11000.0,93530.0,0.12,0.5899999737739563,6490.0
MITT,7.72,-0.6435,7.78,7.69,7.76,7.77,75600.0,190374.0,0.4,7.71999979019165,583632.0
MIY,12.32,0.8183,12.3885,12.21,12.27,12.22,38600.0,59918.0,0.64,12.319999694824219,475552.0
MKC,52.45,1.7656,52.93,51.44,51.88,51.54,3391700.0,4404792.0,0.77,52.45000076293945,177894665.0
MKL,1949.75,0.0159,1968.909,1940.49,1954.25,1949.44,44200.0,82670.0,0.53,1949.75,86178950.0
MLI,56.99,-1.5036,58.22,56.76,56.76,57.86,1134400.0,1373024.0,0.83,56.9900016784668,64649456.0
MLM,577.72,1.0177,581.82,569.38,575.22,571.9,451000.0,604106.0,0.75,577.719970703125,260551720.0
MLP,16.33,-1.2696,16.4,16.18,16.3,16.54,7600.0,17438.0,0.44,16.329999923706055,124107.99999999999
MLR,48.99,1.5337,49.33,47.97,47.97,48.25,59000.0,85392.0,0.69,48.9900016784668,2890410.0
MLSS,0.3819,7.5775,0.3899,0.349999,0.355,0.355,154600.0,319772.0,0.48,0.3799999952316284,59041.740000000005
MMI,30.68,-0.6477,31.42,30.6,31.16,30.88,97500.0,241504.0,0.4,30.68000030517578,2991300.0
MMM,157.52,1.4034,158.41,155.4,155.53,155.34,1943300.0,3801888.0,0.51,157.52000427246094,306108616.0
MMS,56.63,-0.0529,57.645,56.2939,57.28,56.66,361400.0,786714.0,0.46,56.630001068115234,20466082.0
MMU,10.32,-0.8646,10.44,10.32,10.44,10.41,129300.0,139176.0,0.93,10.319999694824219,1334376.0
MNTN,10.5,-2.7778,11.17,10.5,11.05,10.8,625400.0,1246394.0,0.5,10.5,6566700.0
MOD,245.91,0.9897,247.71,235.0,239.28,243.5,923900.0,1501154.0,0.62,245.91000366210938,227196249.0
MOH,233.31,0.5257,235.99,229.28,233.41,232.09,688100.0,1012792.0,0.68,233.30999755859375,160540611.0
MOS,21.51,3.6627,21.66,20.86,20.86,20.75,6736600.0,9286340.0,0.73,21.510000228881836,144904266.0
MOV,38.53,1.5551,38.87,37.68,38.02,37.94,161900.0,256636.0,0.63,38.529998779296875,6238007.0
MP,52.21,0.9669,52.95,50.59,52.33,51.71,2790000.0,6041828.0,0.46,52.209999084472656,145665900.0
MPA,11.32,-0.1764,11.335,11.31,11.3106,11.34,5500.0,30554.0,0.18,11.319999694824219,62260.0
MPC,283.74,0.1553,287.147,277.55,286.32,283.3,1932300.0,2416302.0,0.8,283.739990234375,548270802.0
MPT,4.51,-1.9565,4.6296,4.45,4.6,4.6,5016300.0,6098426.0,0.82,4.510000228881836,22623513.0
MPTI,87.83,-1.822,89.36,84.555,89.26,89.46,221000.0,130770.0,1.69,87.83000183105469,19410430.0
MPV,15.95,-1.7857,16.2999,15.9,16.09,16.24,12500.0,13810.0,0.91,15.949999809265137,199375.0
MQY,11.57,-0.2586,11.63,11.54,11.63,11.6,323000.0,383290.0,0.84,11.569999694824219,3737110.0
MRK,123.54,-1.2233,125.56,122.9001,125.12,125.07,8388400.0,10651636.0,0.79,123.54000091552734,1036302936.0
MRP,28.37,0.1766,28.64,28.3,28.53,28.32,1076700.0,1798082.0,0.6,28.3700008392334,30545979.0
MRSH,178.31,-0.3855,180.92,177.805,180.0,179.0,1526500.0,2742492.0,0.56,178.30999755859375,272190215.0
MS,222.28,0.0675,224.75,220.85,223.91,222.13,3617600.0,5769062.0,0.63,222.27999877929688,804120128.0
MSA,170.61,1.6443,172.05,167.58,167.58,167.85,252700.0,335536.0,0.75,170.61000061035156,43113147.0
MSB,25.1,-0.908,25.9,24.74,25.31,25.33,39000.0,54898.0,0.71,25.100000381469727,978900.0
MSCI,604.71,0.2254,615.825,601.2,613.53,603.35,267700.0,674932.0,0.4,604.7100219726562,161880867.0
MSD,7.3,-0.1368,7.31,7.28,7.31,7.31,45400.0,99104.0,0.46,7.300000190734863,331420.0
MSDL,15.57,2.3669,15.7,15.345,15.41,15.21,501600.0,587956.0,0.85,15.569999694824219,7809912.0
MSGE,74.24,-0.4692,74.595,73.49,74.59,74.59,257800.0,525206.0,0.49,74.23999786376953,19139072.0
MSGS,381.9,-1.3382,388.24,378.81,386.75,387.08,125300.0,274634.0,0.46,381.8999938964844,47852070.0
MSI,422.88,1.359,425.17,413.835,417.22,417.21,631400.0,1194670.0,0.53,422.8800048828125,267006432.0
MSIF,11.71,2.1815,11.77,11.52,11.53,11.46,296300.0,293900.0,1.01,11.710000038146973,3469673.0000000005
MSM,123.02,1.9559,123.635,119.77,120.66,120.66,610300.0,789820.0,0.77,123.0199966430664,75079106.0
MSN,0.368,1.0711,0.3796,0.362,0.362,0.3641,103600.0,139890.0,0.74,0.3700000047683716,38124.8
MTB,242.34,1.8492,243.0,238.505,239.15,237.94,1392700.0,1056286.0,1.32,242.33999633789062,337506918.0
MTD,1296.17,0.6328,1303.45,1281.295,1295.92,1288.02,106800.0,221372.0,0.48,1296.1700439453125,138430956.0
MTDR,51.34,-0.0779,51.975,50.77,51.81,51.38,1004300.0,1785024.0,0.56,51.34000015258789,51560762.0
MTG,28.14,-0.1774,28.385,27.98,28.26,28.19,1381900.0,2019818.0,0.68,28.139999389648438,38886666.0
MTH,75.5,0.7876,76.7099,75.16,75.39,74.91,808400.0,921368.0,0.88,75.5,61034200.0
MTN,150.14,1.7967,154.5,147.09,148.0,147.49,1154300.0,801200.0,1.44,150.13999938964844,173306601.99999997
MTNB,0.7553,20.4625,0.9065,0.615,0.6611,0.627,1682600.0,214916.0,7.83,0.7549999952316284,1270867.78
MTR,3.15,1.9022,3.15,3.1374,3.1374,3.0912,12000.0,10348.0,1.16,3.1500000953674316,37800.0
MTW,12.78,3.231,12.87,12.2942,12.34,12.38,129900.0,269302.0,0.48,12.779999732971191,1660122.0
MTX,72.46,0.7508,72.78,71.795,71.88,71.92,151900.0,253888.0,0.6,72.45999908447266,11006673.999999998
MTZ,372.89,-3.075,383.98,369.4,380.9,384.72,922200.0,1206420.0,0.76,372.8900146484375,343879158.0
MUA,10.94,0.0915,10.9599,10.9,10.92,10.93,92300.0,108646.0,0.85,10.9399995803833,1009762.0
MUC,10.99,0.1823,10.995,10.9408,10.97,10.97,278000.0,305556.0,0.91,10.989999771118164,3055220.0
MUFG,21.65,1.8824,21.73,21.475,21.475,21.25,2124100.0,3124420.0,0.68,21.649999618530273,45986765.0
MUJ,12.37,-0.2419,12.44,12.36,12.4,12.4,37000.0,99328.0,0.37,12.369999885559082,457690.0
MUR,33.75,0.4165,34.1,33.31,33.75,33.61,896600.0,1851908.0,0.48,33.75,30260250.0
MUSA,590.23,0.9389,598.465,583.46,590.76,584.74,198500.0,333330.0,0.6,590.22998046875,117160655.0
MUX,17.88,-0.9418,18.08,17.5701,17.93,18.05,544300.0,1255916.0,0.43,17.8799991607666,9732084.0
MWA,24.92,0.0401,25.2221,24.79,24.8,24.91,819300.0,1255046.0,0.65,24.920000076293945,20416956.0
MX,4.02,-4.9645,4.21,3.99,4.21,4.23,1545100.0,2968704.0,0.52,4.019999980926514,6211301.999999999
MXC,8.36,0.0012,8.36,8.36,8.36,8.3599,2500.0,10454.0,0.24,8.359999656677246,20900.0
MXE,12.84,0.627,12.97,12.7529,12.77,12.76,14200.0,2762.0,5.14,12.84000015258789,182328.0
MXF,21.64,0.8858,21.97,21.325,21.5,21.45,23100.0,47264.0,0.49,21.639999389648438,499884.0
MYE,30.84,1.2808,31.37,30.28,30.44,30.45,291100.0,415394.0,0.7,30.84000015258789,8977524.0
MYI,11.0,-0.1815,11.06,10.97,11.05,11.02,225600.0,289272.0,0.78,11.0,2481600.0
MYN,10.1,0.0,10.1486,10.0,10.14,10.1,136900.0,122622.0,1.12,10.100000381469727,1382690.0
MYO,1.1,-5.1724,1.18,1.09,1.18,1.16,360800.0,902284.0,0.4,1.100000023841858,396880.00000000006
NABL,4.23,-1.6279,4.47,4.16,4.4,4.3,1429600.0,2063776.0,0.69,4.230000019073486,6047208.000000001
NAD,11.93,-0.4174,12.01,11.92,12.01,11.98,431600.0,640802.0,0.67,11.930000305175781,5148988.0
NAK,1.71,-0.5814,1.75,1.68,1.73,1.72,3135000.0,7351374.0,0.43,1.7100000381469727,5360850.0
NAN,11.65,-0.2568,11.71,11.63,11.71,11.68,78600.0,73142.0,1.07,11.649999618530273,915690.0
NAT,6.17,4.5763,6.18,5.925,6.03,5.9,3236900.0,4027886.0,0.8,6.170000076293945,19971673.0
NATL,44.93,0.3574,45.01,44.65,44.83,44.77,477200.0,766854.0,0.62,44.93000030517578,21440596.0
NAZ,12.63,0.8383,12.68,12.55,12.56,12.525,21700.0,20066.0,1.08,12.630000114440918,274071.0
NBH,10.31,-0.5786,10.415,10.26,10.4,10.37,87700.0,98590.0,0.89,10.3100004196167,904187.0
NBHC,44.33,0.7042,44.565,44.02,44.03,44.02,293600.0,363194.0,0.81,44.33000183105469,13015288.0
NBXG,16.13,0.1241,16.1725,15.92,16.12,16.11,107700.0,234660.0,0.46,16.1299991607666,1737201.0
NC,47.33,-0.3579,48.4135,46.3402,46.3402,47.5,11500.0,13038.0,0.88,47.33000183105469,544295.0
NCDL,12.88,1.8987,12.95,12.69,12.8,12.64,174500.0,207154.0,0.84,12.880000114440918,2247560.0
NCL,0.159,-4.1591,0.178,0.15,0.178,0.1659,0.0,371296.0,0.0,0.1589999943971634,0.0
NEE,87.96,0.9874,87.97,87.0701,87.13,87.1,11223100.0,12191442.0,0.92,87.95999908447266,987183875.9999999
NET,268.4,-2.6831,280.14,266.84,279.74,275.8,2301500.0,4234750.0,0.54,268.3999938964844,617722600.0
NEU,763.91,-0.3327,779.63,762.62,770.72,766.46,69900.0,102142.0,0.68,763.9099731445312,53397309.0
NFG,79.1,0.1012,79.75,78.39,79.1,79.02,584600.0,829474.0,0.7,79.0999984741211,46241860.0
NGS,40.53,1.1985,41.525,39.622,40.39,40.05,85600.0,124122.0,0.69,40.529998779296875,3469368.0
NGVC,32.89,-0.3333,33.415,32.765,33.3,33.0,80300.0,136848.0,0.59,32.88999938964844,2641067.0
NGVT,72.07,-0.1662,73.7,72.05,72.23,72.19,222900.0,277414.0,0.8,72.06999969482422,16064402.999999998
NHC,210.38,-1.7742,215.33,207.6671,215.0,214.18,109500.0,132468.0,0.83,210.3800048828125,23036610.0
NHI,75.33,-1.0638,76.545,74.76,76.24,76.14,258400.0,682492.0,0.38,75.33000183105469,19465272.0
NHS,6.23,0.3221,6.26,6.2,6.2,6.21,139200.0,220678.0,0.63,6.230000019073486,867216.0000000001
NI,46.9,0.5144,47.135,46.55,46.64,46.66,2983000.0,4554498.0,0.65,46.900001525878906,139902700.0
NIC,164.08,0.5515,164.515,163.03,163.61,163.18,271600.0,290282.0,0.94,164.0800018310547,44564128.0
NIM,9.44,0.9626,9.45,9.33,9.33,9.35,18800.0,16544.0,1.14,9.4399995803833,177472.0
NINE,10.93,-4.2907,11.47,10.82,11.47,11.42,12900.0,68508.0,0.19,10.930000305175781,140997.0
NJR,58.37,0.8466,58.52,57.84,57.84,57.88,404500.0,688460.0,0.59,58.369998931884766,23610665.0
NKE,44.37,3.7167,44.63,43.06,43.42,42.78,23295000.0,24641994.0,0.95,44.369998931884766,1033599150.0
NL,6.06,-0.6557,6.15,6.06,6.09,6.1,12100.0,71620.0,0.17,6.059999942779541,73326.0
NLY,22.86,0.5719,22.93,22.75,22.91,22.73,3884500.0,7423760.0,0.52,22.860000610351562,88799670.0
NMAX,8.23,-2.7187,8.57,8.09,8.57,8.46,709900.0,1427880.0,0.5,8.229999542236328,5842477.0
NMI,10.82,0.4633,10.82,10.6047,10.78,10.7701,23900.0,19706.0,1.21,10.819999694824219,258598.0
NML,10.4,1.6618,10.4,10.2301,10.3,10.23,49700.0,130148.0,0.38,10.399999618530273,516880.0
NMT,12.8,0.7874,12.8,12.56,12.8,12.7,33500.0,21482.0,1.56,12.800000190734863,428800.0
NMZ,10.39,-0.4789,10.45,10.38,10.45,10.44,484500.0,716654.0,0.68,10.390000343322754,5033955.0
